PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;COD-BARRIO;BARRIO;COD-DISTRITO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO
62770;"Centro de Salud Estrecho de Corea";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Metro: Barrio de la Concepción (línea 7).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0903598d1351c010VgnVCM1000000b205a0aRCRD";"ESTRECHO DE COREA";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28027";"4";"LA CONCEPCION";"15";"CIUDAD LINEAL";"445048";"4476788";"40.43992536201383";"-3.6479375547206603";"914 073 714";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"
8942;"Centro de Salud Federica Montseny";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Metro: Miguel Hernández (línea 1).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=184a4b6faa61c010VgnVCM1000000b205a0aRCRD";"ALBUFERA";"AVENIDA";"V";"285";"";"";"";"";"MADRID";"MADRID";"28038";"4";"PALOMERAS SURESTE";"13";"PUENTE DE VALLECAS";"445702";"4470966";"40.3875260383175";"-3.639733081570062";"913 909 975";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"
9017;"Centro de Salud Fuencarral";"";"Puede consultar más información en el siguiente enlace.";"Cita previa:    Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Metro: Fuencarral (línea 10).";"Este Centro de Salud presta atención continuada como centro de continuidad de cuidados de enfermería sábados, domingos y festivos de 9 a 21 horas.";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=aa5a4b6faa61c010VgnVCM1000000b205a0aRCRD";"ISLA DE JAVA";"CALLE";"V";"53";"";"";"";"";"MADRID";"MADRID";"28034";"6";"VALVERDE";"8";"FUENCARRAL-EL PARDO";"441882";"4482563";"40.49174226781959";"-3.685793934822406";"917 293 471";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"
9012;"Centro de Salud Fuentelarreina";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Bus: 67, 82.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3d6a4b6faa61c010VgnVCM1000000b205a0aRCRD";"ALFONSO RODRIGUEZ CASTELAO";"CALLE";"V";"17";"";"";"";"";"MADRID";"MADRID";"28035";"3";"PEÑA GRANDE";"8";"FUENCARRAL-EL PARDO";"437800";"4481539";"40.48221698475226";"-3.7338546276552202";"913 738 448";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"
104705;"Centro de Salud Gandhi";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Metro: García Noblejas (línea 7).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=918c8899fc81c010VgnVCM1000000b205a0aRCRD";"GANDHI";"CALLE";"V";"30";"";"";"";"";"MADRID";"MADRID";"28017";"2";"PUEBLO NUEVO";"15";"CIUDAD LINEAL";"446424";"4475146";"40.42523047359783";"-3.6315722980712573";"913 042 927";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"
44689;"Centro de Salud García Noblejas";"";"Pueden consultar más información en el siguiente enlace.";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Metro: Simancas (línea 7), Alsacia (línea 2).";"Este Centro de Salud presta atención continuada como centro de atención continuada médica de lunes a viernes de 21 a 8 horas y los sábados, domingos y festivos 24 horas.";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9b13598d1351c010VgnVCM1000000b205a0aRCRD";"HERMANOS GARCIA NOBLEJAS";"CALLE";"V";"168";"";"";"";"";"MADRID";"MADRID";"28037";"2";"PUEBLO NUEVO";"15";"CIUDAD LINEAL";"446737";"4474936";"40.42335682823438";"-3.6278733381019603";"913 045 362";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"
43144;"Centro de Salud General Fanjul";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Cercanías Renfe: Las Aguilas (línea C5).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2e23598d1351c010VgnVCM1000000b205a0aRCRD";"LAS AGUILAS";"AVENIDA";"V";"18";"";"";"";"";"MADRID";"MADRID";"28044";"7";"LAS AGUILAS";"10";"LATINA";"434034";"4470441";"40.381949064543946";"-3.7771380408356308";"917 063 300";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"
52655;"Centro de Salud General Ricardos";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Metro: Oporto (líneas 5 y 6), Urgel (línea 5).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b043598d1351c010VgnVCM1000000b205a0aRCRD";"GENERAL RICARDOS";"CALLE";"V";"131";"";"";"";"";"MADRID";"MADRID";"28019";"2";"OPAÑEL";"11";"CARABANCHEL";"438193";"4471373";"40.390669300161264";"-3.7282403965185873";"914 283 939 / 914 283 940";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"
8986;"Centro de Salud Goya";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Metro: O'Donnell (línea 6).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=529a4b6faa61c010VgnVCM1000000b205a0aRCRD";"O'DONNELL";"CALLE";"V";"55";"";"";"";"";"MADRID";"MADRID";"28009";"2";"GOYA";"4";"SALAMANCA";"443043";"4474755";"40.42148265233658";"-3.6713915718472316";"915 042 210";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"
9024;"Centro de Salud Guayaba";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Metro: Carabanchel Alto (línea 11).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e4aa4b6faa61c010VgnVCM1000000b205a0aRCRD";"ANTONIA RODRIGUEZ SACRISTAN";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28044";"6";"BUENAVISTA";"11";"CARABANCHEL";"436517";"4469439";"40.37312284695676";"-3.747791042557656";"915 081 004";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"
8967;"Centro de Salud Guzmán el Bueno";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Metro: Arg&amp;uuml;elles (líneas 3, 4 y 6).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=77ba4b6faa61c010VgnVCM1000000b205a0aRCRD";"GUZMAN EL BUENO";"CALLE";"V";"11";"";"";"";"";"MADRID";"MADRID";"28015";"1";"GAZTAMBIDE";"7";"CHAMBERI";"439473";"4475872";"40.43129443933235";"-3.7135866205752417";"915 447 696";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"
8999;"Centro de Salud Ibiza";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Metro: Ibiza (línea 9).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0aca4b6faa61c010VgnVCM1000000b205a0aRCRD";"IBIZA";"CALLE";"V";"7";"";"";"";"";"MADRID";"MADRID";"28009";"4";"IBIZA";"3";"RETIRO";"442484";"4474430";"40.41850953601346";"-3.6779598246732133";"915 044 016";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"
8990;"Centro de Salud Infanta Mercedes";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Metro: Estrecho (línea 1).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cf7a4b6faa61c010VgnVCM1000000b205a0aRCRD";"INFANTA MERCEDES";"CALLE";"V";"7";"";"";"";"";"MADRID";"MADRID";"28020";"2";"CUATRO CAMINOS";"6";"TETUAN";"440692";"4478273";"40.45300596941328";"-3.699433271929575";"914 506 061 / 915 545 504";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"
8993;"Centro de Salud Isla de Oza";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Bus: 82, 137, 64.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9cda4b6faa61c010VgnVCM1000000b205a0aRCRD";"SAN MARTIN DE PORRES";"CALLE";"V";"6";"";"";"";"";"MADRID";"MADRID";"28035";"3";"CIUDAD UNIVERSITARIA";"9";"MONCLOA-ARAVACA";"438346";"4479962";"40.46805268132601";"-3.7272684700616043";"913 738 412";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"
30526;"Centro de Salud Jazmín";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Metro: Pinar de Chamartín (líneas 1, 4 y ML1).  Cercanías Renfe: Fuente de la Mora (líneas C1, C10 y Regional).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ee06b3e42751c010VgnVCM2000000c205a0aRCRD";"JAZMIN";"CALLE";"V";"33";"";"";"";"";"MADRID";"MADRID";"28033";"9";"COSTILLARES";"15";"CIUDAD LINEAL";"443771";"4481483";"40.48213796596841";"-3.6634072349586235";"913 832 614";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"
117595;"Centro de Salud Joaquín Rodrigo";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Bus: 6, 60, 81.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=249c8899fc81c010VgnVCM1000000b205a0aRCRD";"MARIANO VELA";"CALLE";"V";"62";"";"";"";"";"MADRID";"MADRID";"28026";"7";"PRADOLONGO";"12";"USERA";"439757";"4470333";"40.38141737994335";"-3.709714660881986";"913 920 630";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"
9022;"Centro de Salud José María Llanos";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Bus: 102, 24.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2fea4b6faa61c010VgnVCM1000000b205a0aRCRD";"CABO MACHICHACO";"CALLE";"V";"62";"";"";"";"";"MADRID";"MADRID";"28053";"1";"ENTREVIAS";"13";"PUENTE DE VALLECAS";"443827";"4469194";"40.371432691202";"-3.6616684078939645";"915 075 060";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"
9090;"Centro de Salud José Marvá";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Metro: Valdeacederas (línea 1).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b10b4b6faa61c010VgnVCM1000000b205a0aRCRD";"BRAVO MURILLO";"CALLE";"V";"317";"";"";"";"";"MADRID";"MADRID";"28020";"5";"VALDEACEDERAS";"6";"TETUAN";"440930";"4479429";"40.46344087800072";"-3.696735440115426";"915 718 303";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"
190838;"Centro de Salud Justicia";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Metro: Chueca (línea 5), Alonso Martínez (líneas 4, 5 y 10), Tribunal (líneas 1 y 10).  Cercanías Renfe:  Recoletos (líneas C1, C2, C7, C10 y Regional).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7fe82a9d23d60110VgnVCM1000000b205a0aRCRD";"REGUEROS";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28004";"4";"JUSTICIA";"1";"CENTRO";"440896";"4475104";"40.42447096695069";"-3.696740102622589";"917 025 483";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"
40204;"Centro de Salud La Ventilla";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Metro: Ventilla (línea 9).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4353598d1351c010VgnVCM1000000b205a0aRCRD";"ASTURIAS";"AVENIDA";"V";"61";"";"";"";"";"MADRID";"MADRID";"28029";"4";"ALMENARA";"6";"TETUAN";"440752";"4480322";"40.47147100776477";"-3.698916087394337";"913 156 112";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"
8987;"Centro de Salud Lagasca";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Metro: Avenida de América (línea 4, 6, 7 y 9), Núñez de Balboa (líneas 5 y 9).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=441b4b6faa61c010VgnVCM1000000b205a0aRCRD";"LAGASCA";"CALLE";"V";"122";"";"";"";"";"MADRID";"MADRID";"28006";"6";"CASTELLANA";"4";"SALAMANCA";"441964";"4476329";"40.435588838056184";"-3.684264045075125";"915 618 463";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"
8971;"Centro de Salud Las Águilas";"";"Para información de horario consulte el siguiente enlace.";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Bus: 34, 155.  Cercanías Renfe: Maestra Justa Freire - Polideportivo Aluche (antigua estación de Fanjul) (línea C5).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d62b4b6faa61c010VgnVCM1000000b205a0aRCRD";"JOSE DE CADALSO";"CALLE";"V";"51";"";"";"";"";"MADRID";"MADRID";"28044";"7";"LAS AGUILAS";"10";"LATINA";"434762";"4469976";"40.377818357263216";"-3.768517462494129";"917 059 100";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"
8976;"Centro de Salud Las Calesas";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Metro: Usera (línea 6).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=693b4b6faa61c010VgnVCM1000000b205a0aRCRD";"CALESAS";"CALLE";"V";"12";"";"";"";"";"MADRID";"MADRID";"28026";"5";"MOSCARDO";"12";"USERA";"440114";"4471277";"40.38994231589815";"-3.7055933951516624";"915 001 247";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"
8968;"Centro de Salud Las Cortes";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Metro: Sevilla (línea 2), Sol (líneas 1, 2 y 3).  Cercanías Renfe: Sol (líneas C3, C4 y Regional).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fb4b4b6faa61c010VgnVCM1000000b205a0aRCRD";"SAN JERONIMO";"CARRERA";"V";"32";"";"";"";"";"MADRID";"MADRID";"28014";"3";"CORTES";"1";"CENTRO";"440694";"4474219";"40.41649063167977";"-3.69903000832046";"913 690 491";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"
190840;"Centro de Salud Lavapiés";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Metro: Lavapiés (línea 3), Embajadores (línea 3).  Cercanías Renfe: Embajadores (línea C5).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d5092a9d23d60110VgnVCM1000000b205a0aRCRD";"EMBAJADORES";"CALLE";"V";"41";"";"";"";"";"MADRID";"MADRID";"28012";"2";"EMBAJADORES";"1";"CENTRO";"440274";"4473236";"40.407604153998726";"-3.7038923886731654";"915 272 745";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"
8980;"Centro de Salud Legazpi";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Metro: Legazpi (líneas 3 y 6).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8e5b4b6faa61c010VgnVCM1000000b205a0aRCRD";"ANTRACITA";"CALLE";"V";"2";"";"A";"";"";"MADRID";"MADRID";"28045";"4";"LEGAZPI";"2";"ARGANZUELA";"441297";"4471237";"40.38966356035265";"-3.6916535167951596";"915 062 326";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"
9068;"Centro de Salud Linneo";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Metro: Puerta del Ángel (línea 6).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=117b4b6faa61c010VgnVCM1000000b205a0aRCRD";"LINNEO";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28005";"1";"IMPERIAL";"2";"ARGANZUELA";"438877";"4473882";"40.413316337845295";"-3.72042086185345";"913 654 868";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"
6879417;"Centro de Salud Londres";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Metro: Ventas (línea 2 y 5).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=65925863bf6ad310VgnVCM2000000c205a0aRCRD";"LONDRES";"CALLE";"V";"55";"";"";"";"";"MADRID";"MADRID";"28028";"4";"GUINDALERA";"4";"SALAMANCA";"443516";"4475905";"40.431870046697036";"-3.665928759518183";"913 611 674";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"
112335;"Centro de Salud Los Alpes";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Metro: Las Musas (línea 7).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=220415a11a81c010VgnVCM1000000b205a0aRCRD";"SUECIA";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28022";"5";"ROSAS";"20";"SAN BLAS-CANILLEJAS";"448183";"4474724";"40.42154031915293";"-3.610805949470297";"917 759 109";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"
